Symbol,Company Name,Sector,Market Cap
VIRINCHI,Virinchi,IT - Software,165.68
SUBEXLTD,Subex,IT - Software,971.14
DATAMATICS,Datamatic GlobalServ,IT - Software,4521.05
XCHANGING,Xchanging Solutions,IT - Software,684.02
SASKEN,Sasken Technologies,IT - Software,2857.98
FCSSOFT,FCS Software Soltns.,IT - Software,247.89
RSYSTEMS,R Systems Internatl.,IT - Software,3034.92
INSPIRISYS,Inspirisys Solutions,IT - Software,354.69
ONMOBILE,Onmobile Global,IT - Software,515.71
ASMS,Avio Smart Market,IT - Software,215.34
ADSL,Allied Digital Serv.,IT - Software,589.9
3IINFOLTD,3I Infotech,IT - Software,463.96
MCLOUD,Magellanic Cloud,IT - Software,1548.66
223944,Ceinsys Tech,IT - Software,1419.26
EMUDHRA,eMudhra,IT - Software,4345.96
SAKSOFT,Saksoft,IT - Software,2047.66
EXPLEOSOL,Expleo Solutions,IT - Software,1395.22
QUICKHEAL,Quick Heal Tech,IT - Software,764.93
NINSYS,Nintec Systems,IT - Software,1324
ROUTE,Route Mobile,IT - Software,3160.2
AIRAN,Airan,IT - Software,193.03
AURUM,Aurum Proptech,IT - Software,1728.45
279718,Blue Cloud Softech,IT - Software,1835.09
DEVX,Dev Accelerator,IT - Software,315.03
279869,Mobavenue Ai Tech,IT - Software,2326.28
SILVERTUC,Silver Touch Tech.,IT - Software,2130.03
RPSGVENT,RPSG Ventures,IT - Software,2750.8
NPST,Network People Serv.,IT - Software,3586.02
SOFTTECH,SoftTech Engineers,IT - Software,585.73
UNIECOM,Unicomm. eSolutions,IT - Software,984.67
DIGITIDE,Digitide Solutions,IT - Software,1447.19
TRACXN,Tracxn Technologies,IT - Software,320.35
CAPILLARY,Capillary Tech. Ind,IT - Software,3900.25
INFOBEAN,Infobeans Tech.,IT - Software,1571.77
DRCSYSTEMS,DRC Systems India,IT - Software,196.53
KSOLVES,KSolves India,IT - Software,645.31
RAMCOSYS,Ramco Systems,IT - Software,2297.91
DEVIT,Dev Information Tech,IT - Software,136.46
AMAGI,Amagi Media Labs,IT - Software,12399.7
IRIS,IRIS RegTech Solns.,IT - Software,546.95
314498,Sattrix Info. Sec.,IT - Software,364.96
310610,Veefin Solutions,IT - Software,597.62
315936,CapitalNumbers Info.,IT - Software,195.64
317397,Infinity Infoway,IT - Software,289.01
317350,Ace Alpha Tech,IT - Software,233.88
320850,Workmates Core2Cloud,IT - Software,444.41
318393,Meta Infotech,IT - Software,160.57
322730,Exato Technologies,IT - Software,752.19
303246,Naapbooks,IT - Software,160.11
309674,Sancode Technologies,IT - Software,457.55
104375,IDream Film Infrast.,IT - Software,16503.75
TAKE,Take,IT - Software,204.44
RELIABLE,Reliable Data Serv.,IT - Software,145.39
TERASOFT,Tera Software,IT - Software,354.59
XELPMOC,Xelpmoc Design &Tech,IT - Software,118.79
TREJHARA,Trejhara Solutions,IT - Software,366.6
EQUIPPP,Equippp SocialImpact,IT - Software,234.54
112379,Cressanda Railway,IT - Software,115.52
ELNET,Elnet Technologies,IT - Software,124.94
130745,ACS Technologies,IT - Software,359.89
126443,Artificial Electro,IT - Software,233.14
131525,Ace Software Exports,IT - Software,369.57
132329,Danlaw Tech. India,IT - Software,879.2
132373,WEP Solutions,IT - Software,133.26
131364,Ekansh Concepts,IT - Software,316.17
211528,7Seas Entertainment,IT - Software,220.77
270933,Atishay,IT - Software,162.27
284224,Globalspace Tech.,IT - Software,117.1
101421,TechNVision Ventures,IT - Software,3085.73
112149,Avance Technologies,IT - Software,162.52
131161,ABM Knowledgeware,IT - Software,379.84
111644,Omega Interactive,IT - Software,236.34
228213,Citizen Solar,IT - Software,294.91
219406,Hypersoft Tech,IT - Software,1721.97
241437,iSERA Lifesciences,IT - Software,121.01
317487,Covance Softsol,IT - Software,344.58
200270,Jeevan Scientific,IT - Software,149.2
CRANESSOFT,Cranes Software Int.,IT - Software,102.31
STYLAMIND,Stylam Industries,Laminates/Decoratives,5740.99
WIPL,The Western Indian,Laminates/Decoratives,142.58
AIROLAM,Airo Lam,Laminates/Decoratives,129.71
EUROPRATIK,Euro Pratik Sales,Laminates/Decoratives,2695.53
GREENLAM,Greenlam Industries,Laminates/Decoratives,6190.39
RUSHIL,Rushil Decor,Laminates/Decoratives,469.76
INM,Interiors & More,Laminates/Decoratives,207.06
322743,Manilam Inds. India,Laminates/Decoratives,104.87
MAYURUNIQ,Mayur Uniquoters,Leather,3193.11
BIL,Bhartiya Internatl.,Leather,1217.46
123842,Super Tannery,Leather,143.06
CONCOR,Container Corporat.,Logistics,38690.19
TCI,Transport Corpn.,Logistics,6670.48
DELHIVERY,Delhivery,Logistics,34304.35
VRLLOG,VRL Logistics,Logistics,5207.87
GATEWAY,Gateway Distriparks,Logistics,2732.55
DESTINY,Destiny Logi & Infra,Logistics,225.69
COMMITTED,Committed Cargo Care,Logistics,402.6
GICL,Globe International,Logistics,275.41
TARACHAND,Tara Chand Infra.,Logistics,384.51
SVLL,Shree Vasu Logistics,Logistics,918.63
DRSDILIP,DRS Dilip Roadlines,Logistics,161.17
TOTAL,Total Transport Sys.,Logistics,114.31
SJLOGISTIC,SJ Logistics,Logistics,499.54
OLIL,Oneclick Logistics,Logistics,292.3
MAHESHWARI,Maheshwari Logistics,Logistics,213.72
RAPIDFLEET,Rapid Fleet Mgmnt.,Logistics,173.23
BLUEWATER,Blue Water Logistics,Logistics,535.43
TEJASCARGO,Tejas Cargo India,Logistics,967.66
IWARE,Iware Supplychain,Logistics,558.48
JAYESH,Jayesh Logistics,Logistics,116.81
ASHWINI,Ashwini Container,Logistics,270
322728,Sampark India Logist,Logistics,115.85
321348,Skyways Air Services,Logistics,1783.66
322872,Paluck Technologies,Logistics,102.32
SHADOWFAX,Shadowfax Tech.,Logistics,15228.59
TVSSCS,TVS Supply Chain Sol,Logistics,5754
BLACKBUCK,BlackBuck,Logistics,10676.82
RUCHINFRA,Ruchi Infrastructure,Logistics,137.37
RIIL,Reliance Indl. Infra,Logistics,1133.93
SINDHUTRAD,Sindhu Trade Links,Logistics,3898
ALLCARGO,Allcargo Logistics,Logistics,1863.24
NECCLTD,North Eastern Carry.,Logistics,193.43
MAHLOG,Mahindra Logistics,Logistics,4024.21
GKWLIMITED,GKW,Logistics,961.14
SNOWMAN,Snowman Logistics,Logistics,615.72
TCIEXP,TCI Express,Logistics,2125.58
RITCO,Ritco Logistics,Logistics,863.83
NAVKARCORP,Navkar Corporation,Logistics,1448.6
TIGERLOGS,Tiger Logistics (I),Logistics,302.48
OBCL,OBCL,Logistics,116.36
ATL,Allcargo Terminals,Logistics,738.7
AVG,AVG Logistics,Logistics,310.63
TREL,Transindia Real Est.,Logistics,674.19
WCIL,Western Carriers (I),Logistics,850.1
OMFREIGHT,Om Freight Forwarder,Logistics,302.54
GLOTTIS,Glottis,Logistics,573.82
281811,Prime Fresh,Logistics,241.42
314657,Afcom Holdings,Logistics,4714.8
321449,Global Ocean Logist.,Logistics,158.87
SICALLOG,Sical Logistics,Logistics,856.33
105302,Lakshmi Engineering,Logistics,148.01
123116,Sanco Trans,Logistics,125.09
131977,Chartered Logistics,Logistics,126.5
107984,Desi Farms India,Logistics,1985.42
LANCER,Lancer ContainerLine,Logistics,484.43
PANAMAPET,Panama Petrochem,Lubricants,2997.16
CASTROLIND,Castrol India,Lubricants,18820.03
VEEDOL,Veedol Corporation,Lubricants,2573.18
SOTL,Savita Oil Tech.,Lubricants,5078.61
GULFOILLUB,Gulf Oil Lubricants,Lubricants,5291.54
GULFPETRO,GP Petroleums,Lubricants,336.04
GANDHAR,Gandhar Oil Refinery,Lubricants,2619.26
YASHOPTICS,Yash Optics & Lens,Medical Equipment/Supplies/Accessories,306.47
124502,Raaj Medisafe India,Medical Equipment/Supplies/Accessories,158.38
POLYMED,Poly Medicure,Medical Equipment/Supplies/Accessories,17256.79
NURECA,Nureca,Medical Equipment/Supplies/Accessories,307.92
LENSKART,Lenskart Solutions,Medical Equipment/Supplies/Accessories,119125.08
OSELDEVICE,Osel Devices,Medical Equipment/Supplies/Accessories,685.36
HOLMARC,Holmarc Opto-Mech.,Medical Equipment/Supplies/Accessories,105.58
318614,Avience Biomedicals,Medical Equipment/Supplies/Accessories,150.84
322180,Molbio Diagnostics,Medical Equipment/Supplies/Accessories,13373.6
322858,Q-Line Biotech,Medical Equipment/Supplies/Accessories,1492.07
LAXMIDENTL,Laxmi Dental,Medical Equipment/Supplies/Accessories,1095.86
132067,3B Blackbio Dx,Medical Equipment/Supplies/Accessories,1253.16
302122,Prevest Denpro,Medical Equipment/Supplies/Accessories,458.33
237502,Hemant Surgical Inds,Medical Equipment/Supplies/Accessories,541.31
321068,Earkart,Medical Equipment/Supplies/Accessories,166.42
INNOMET,Innomet Adv.Material,Metal - Ferrous,378.2
250688,JTL Defence,Metal - Non Ferrous,831.58
315906,Parmeshwar Metal,Metal - Non Ferrous,445.4
GRAVITA,Gravita India,Metal - Non Ferrous,12264.01
HINDZINC,Hindustan Zinc,Metal - Non Ferrous,253941.67
HINDALCO,Hindalco Industries,Metal - Non Ferrous,227194.6
VEDL,Vedanta,Metal - Non Ferrous,106401.66
HINDCOPPER,Hindustan Copper,Metal - Non Ferrous,50444.81
JAINREC,Jain Resource Recycl,Metal - Non Ferrous,9591.66
RAJINDLTD,Rajputana Industries,Metal - Non Ferrous,139.95
SUNLITE,Sunlite Recycling,Metal - Non Ferrous,748.97
AMCL,ANB Metal Cast,Metal - Non Ferrous,437.89
SHERA,Shera Energy,Metal - Non Ferrous,445.53
MCL,M Tek Copper,Metal - Non Ferrous,158.24
303704,CMR Green Tech,Metal - Non Ferrous,5001.91
322721,Ardee Industries,Metal - Non Ferrous,1754.41
POCL,Pondy Oxides & Chem.,Metal - Non Ferrous,3644.57
CUBEXTUB,Cubex Tubings,Metal - Non Ferrous,109.97
BHAGYANGR,Bhagyanagar India,Metal - Non Ferrous,1240.88
113502,Baroda Extrusion,Metal - Non Ferrous,193.8
130129,Nile,Metal - Non Ferrous,440.02
228466,Pocl Enterprises,Metal - Non Ferrous,439.28
113119,Onix Solar Energy,Metal - Non Ferrous,1486.51
113544,Mardia Samyoung Cap.,Metal - Non Ferrous,419.48
20MICRONS,20 Microns,Mining & Minerals,785.09
ORISSAMINE,OMDC,Mining & Minerals,2587.02
KIOCL,KIOCL,Mining & Minerals,23222.17
COALINDIA,Coal India,Mining & Minerals,255968.92
GMDCLTD,GMDC,Mining & Minerals,17901.81
NMDC,NMDC,Mining & Minerals,74466.69
SANDUMA,Sandur Manganese,Mining & Minerals,9616.61
MOIL,MOIL,Mining & Minerals,5133.93
ASHAPURMIN,Ashapura Minechem,Mining & Minerals,5263.49
112068,Deccan Gold Mines,Mining & Minerals,4298.16
ASOCSTONE,ASI Industries,Mining & Minerals,224.02
MODIRUBBER,Modi Rubber,Miscellaneous,328.78
311912,Qualitek Labs,Miscellaneous,501.04
AEGISVOPAK,Aegis Vopak Terminal,Miscellaneous,31522.36
WEWORK,Wework India Mgmnt.,Miscellaneous,9243.28
MALLCOM,Mallcom (India),Miscellaneous,635.33
SHUBHSHREE,Shubhshree Biofuels,Miscellaneous,183.44
3RDROCK,3rd Rock Multimedia,Miscellaneous,145.5
RAJPUTANA,Rajputana Biodiesel,Miscellaneous,154.7
275524,Value 360 Commns.,Miscellaneous,119.07
PRABHA,Prabha Energy,Miscellaneous,3379.97
132320,Vaarad Ventures,Miscellaneous,235.41
DOLPHIN,Dolphin Offshore Ent,Oil Exploration,2696.31
DEEPINDS,Deep Industries,Oil Exploration,5033.28
JINDRILL,Jindal Drilling&Inds,Oil Exploration,1921.59
ANTELOPUS,Antelopus Selan,Oil Exploration,3365.57
ASIANENE,Asian Energy Service,Oil Exploration,2517.25
ONGC,ONGC,Oil Exploration,295196.25
OIL,Oil India,Oil Exploration,79427.26
HINDOILEXP,Hind Oil Exploration,Oil Exploration,2446.5
113536,Guj.Natural Resource,Oil Exploration,1522.83
324059,Dhaval Packaging,Packaging,169.51
GSMFOILS,GSM Foils,Packaging,156.64
AGI,AGI Greenpac,Packaging,4756.87
EPL,EPL,Packaging,7914.96
UFLEX,Uflex,Packaging,4878.61
HUHTAMAKI,Huhtamaki India,Packaging,1925.81
TCPLPACK,TCPL Packaging,Packaging,3723.63
CGRAPHICS,Creative Graphic Sol,Packaging,358.46
322344,Knack Packaging,Packaging,2291.9
ARROWGREEN,Arrow Greentech,Packaging,1228.31
MOLDTKPAC,Mold-tek Packaging,Packaging,2348.12
PYRAMID,Pyramid Technoplast,Packaging,565.86
318629,GLEN Industries,Packaging,300.41
307993,S.V.J. Enterprises,Packaging,110.86
ORICONENT,Oricon Enterprises,Packaging,850.41
104840,Kaira Can Co,Packaging,142.71
113307,Belding India,Packaging,1474.74
SHALPAINTS,Shalimar Paints,Paints,715.48
INDIGOPNTS,Indigo Paints,Paints,5660.14
BERGEPAINT,Berger Paints India,Paints,56586.12
ASIANPAINT,Asian Paints,Paints,242418.06
SIRCA,SIRCA Paints India,Paints,2494.62
KANSAINER,Kansai Nerolac Paint,Paints,15706.48
AKZOINDIA,JSW Dulux,Paints,14456.77
NRAIL,NR Agarwal Inds.,Paper & Paper Products,993.92
AARADHYA,Aaradhya Disposal,Paper & Paper Products,156.65
EMAMIPAP,Emami Paper Mills,Paper & Paper Products,701.3
RAMANEWS,Shree Rama News,Paper & Paper Products,468.38
225740,String Metaverse,Paper & Paper Products,1093.04
JKPAPER,JK Paper,Paper & Paper Products,7357.92
TNPL,TN Newsprints &Paper,Paper & Paper Products,1077.96
WSTCSTPAPR,West Coast PaperMill,Paper & Paper Products,4294.83
PDMJEPAPER,Pudumjee Paper Prod.,Paper & Paper Products,885.12
NIKITA,Nikita Greentech,Paper & Paper Products,178.84
SHREYANIND,Shreyans Industries,Paper & Paper Products,178.24
ANDHRAPAP,Andhra Paper,Paper & Paper Products,1281.59
PAKKA,Pakka,Paper & Paper Products,351.36
STARPAPER,Star Paper Mills,Paper & Paper Products,236.34
SESHAPAPER,Seshasayee Paper,Paper & Paper Products,1470.06
ORIENTPPR,Orient Paper & Inds.,Paper & Paper Products,362.41
MAGNUM,Magnum Ventures,Paper & Paper Products,129.98
KUANTUM,Kuantum Papers,Paper & Paper Products,647.32
SATIA,Satia Industries,Paper & Paper Products,633.6
RUCHIRA,Ruchira Papers,Paper & Paper Products,320.83
GENUSPAPER,Genus Paper & Boards,Paper & Paper Products,328.09
WORTHPERI,Worth Peripherals,Paper & Paper Products,244.12
BBTCL,B&B Triplewall Cont.,Paper & Paper Products,472.21
316080,Subam Papers,Paper & Paper Products,587.78
116038,KS Smart Techno.,Paper & Paper Products,1948.98
SIPAPER,South India Paper,Paper & Paper Products,222.84
131813,Ganga Papers India,Paper & Paper Products,102.49
190058,Shree AjitPulp&Paper,Paper & Paper Products,250.71
100388,Shree Krishna Papers,Paper & Paper Products,125.89
131647,Prabhatam Infra Vent,Paper & Paper Products,584.64
CLSL,Crop Life Science,Pesticides & Agrochemicals,149.55
SHIVALIK,Shivalik Rasayan,Pesticides & Agrochemicals,515.67
PIIND,PI Industries,Pesticides & Agrochemicals,37398.52
NOVAAGRI,Nova Agritech,Pesticides & Agrochemicals,220.84
BESTAGRO,Best Agrolife,Pesticides & Agrochemicals,684.16
ASTEC,Astec Lifesciences,Pesticides & Agrochemicals,1235.47
UPL,UPL,Pesticides & Agrochemicals,49143.32
BAYERCROP,Bayer CropScience,Pesticides & Agrochemicals,17931.45
SHARDACROP,Sharda Cropchem,Pesticides & Agrochemicals,6932.09
SUMICHEM,Sumitomo Chem. India,Pesticides & Agrochemicals,24627.85
SIKKO,Sikko Industries,Pesticides & Agrochemicals,236.31
272082,GSP Crop science,Pesticides & Agrochemicals,2880.67
RALLIS,Rallis India,Pesticides & Agrochemicals,4060.9
EXCELINDUS,Excel Industries,Pesticides & Agrochemicals,1296.54
PUNJABCHEM,Punjab Chem. & Corp.,Pesticides & Agrochemicals,1349.21
DHANUKA,Dhanuka Agritech,Pesticides & Agrochemicals,4505.31
INSECTICID,Insecticides India,Pesticides & Agrochemicals,1799.56
BHAGCHEM,Bhagiradha Chemicals,Pesticides & Agrochemicals,3431.04
BHARATRAS,Bharat Rasayan,Pesticides & Agrochemicals,1947.66
HERANBA,Heranba Industries,Pesticides & Agrochemicals,695.55
IPL,India Pesticides,Pesticides & Agrochemicals,1593.17
IGCL,Indogulf Cropscience,Pesticides & Agrochemicals,460.84
MOL,Meghmani Organics,Pesticides & Agrochemicals,1695.26
DHARMAJ,Dharmaj Crop Guard,Pesticides & Agrochemicals,912.7
ADVANCE,Advance Agrolife,Pesticides & Agrochemicals,754.91
319436,Mahamaya Lifescience,Pesticides & Agrochemicals,417.43
NACLIND,NACL Industries,Pesticides & Agrochemicals,3908.12
SPLPETRO,Supreme Petrochem,Petrochemicals,14498.93
AGARIND,Agarwal Indl. Corpn.,Petrochemicals,674.3
RAIN,Rain Industries,Petrochemicals,7255.65
